ticker,expiry,option_type,downloaded_at_utc,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
INTC,2027-03-19,put,2026-01-21T21:40:17.579065+00:00,INTC270319P00020000,2026-01-13 14:30:45+00:00,20.0,0.8,0.31,1.0,0.0,0.0,1.0,342.0,0.6264685791015626,False,REGULAR,USD
INTC,2027-03-19,put,2026-01-21T21:40:17.579065+00:00,INTC270319P00023000,2026-01-16 18:01:39+00:00,23.0,1.07,0.28,1.2,0.0,0.0,50.0,1718.0,0.5642133422851563,False,REGULAR,USD
INTC,2027-03-19,put,2026-01-21T21:40:17.579065+00:00,INTC270319P00025000,2026-01-21 15:46:23+00:00,25.0,1.3,1.09,1.84,-0.25,-16.129032,150.0,854.0,0.6235389208984375,False,REGULAR,USD
INTC,2027-03-19,put,2026-01-21T21:40:17.579065+00:00,INTC270319P00027000,2026-01-21 18:10:32+00:00,27.0,1.89,1.38,2.13,0.00999999,0.5319144,4.0,385.0,0.6057168334960938,False,REGULAR,USD
INTC,2027-03-19,put,2026-01-21T21:40:17.579065+00:00,INTC270319P00030000,2026-01-21 20:57:12+00:00,30.0,2.3,1.98,2.3,-0.18000007,-7.2580676,13.0,1133.0,0.570316796875,False,REGULAR,USD
INTC,2027-03-19,put,2026-01-21T21:40:17.579065+00:00,INTC270319P00032000,2026-01-21 18:52:17+00:00,32.0,2.82,2.1,3.2,-0.33000016,-10.476195,13.0,172.0,0.567265069580078,False,REGULAR,USD
INTC,2027-03-19,put,2026-01-21T21:40:17.579065+00:00,INTC270319P00035000,2026-01-21 20:09:29+00:00,35.0,3.58,1.03,4.5,-0.59000015,-14.1486845,19.0,1447.0,0.505742247314453,False,REGULAR,USD
INTC,2027-03-19,put,2026-01-21T21:40:17.579065+00:00,INTC270319P00037000,2026-01-21 20:10:48+00:00,37.0,4.25,2.36,4.3,-0.7199998,-14.4869175,10.0,2522.0,0.5012256909179689,False,REGULAR,USD
INTC,2027-03-19,put,2026-01-21T21:40:17.579065+00:00,INTC270319P00040000,2026-01-21 20:11:17+00:00,40.0,5.38,5.15,5.75,-0.80999994,-13.085621,28.0,610.0,0.5642133422851563,False,REGULAR,USD
INTC,2027-03-19,put,2026-01-21T21:40:17.579065+00:00,INTC270319P00042000,2026-01-21 15:01:58+00:00,42.0,5.9,5.45,7.5,-1.1999998,-16.901407,2.0,158.0,0.5726361096191408,False,REGULAR,USD
INTC,2027-03-19,put,2026-01-21T21:40:17.579065+00:00,INTC270319P00045000,2026-01-21 15:22:05+00:00,45.0,7.66,7.35,7.9,-0.64000034,-7.710847,2.0,407.0,0.5576216113281252,False,REGULAR,USD
INTC,2027-03-19,put,2026-01-21T21:40:17.579065+00:00,INTC270319P00047000,2026-01-21 19:40:34+00:00,47.0,8.8,8.35,9.1,-1.3699999,-13.470991,5.0,49.0,0.5615888568115235,False,REGULAR,USD
INTC,2027-03-19,put,2026-01-21T21:40:17.579065+00:00,INTC270319P00050000,2026-01-21 20:52:45+00:00,50.0,10.15,10.0,10.2,-1.3500004,-11.739133,424.0,59.0,0.5491378094482424,False,REGULAR,USD
INTC,2027-03-19,put,2026-01-21T21:40:17.579065+00:00,INTC270319P00052500,2025-12-22 17:32:14+00:00,52.5,18.86,10.75,12.8,0.0,0.0,3.0,99.0,0.559574716796875,False,REGULAR,USD
INTC,2027-03-19,put,2026-01-21T21:40:17.579065+00:00,INTC270319P00055000,2026-01-21 16:52:52+00:00,55.0,12.53,11.95,14.1,-2.9000006,-18.79456,3.0,99.0,0.5470626348876955,True,REGULAR,USD
INTC,2027-03-19,put,2026-01-21T21:40:17.579065+00:00,INTC270319P00060000,2026-01-21 20:43:30+00:00,60.0,16.35,14.45,18.1,-2.9300003,-15.197097,3.0,179.0,0.5465133239746094,True,REGULAR,USD
INTC,2027-03-19,put,2026-01-21T21:40:17.579065+00:00,INTC270319P00065000,2026-01-13 19:23:08+00:00,65.0,23.15,18.95,20.85,0.0,0.0,25.0,27.0,0.5512129840087892,True,REGULAR,USD
INTC,2027-03-19,put,2026-01-21T21:40:17.579065+00:00,INTC270319P00070000,2026-01-15 20:16:31+00:00,70.0,26.05,21.5,25.9,0.0,0.0,,55.0,0.5540816076660158,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00490000,2025-12-23 16:18:19+00:00,490.0,373.4,498.1,505.7,0.0,0.0,4.0,2.0,0.6038247625732425,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00500000,2025-12-23 16:18:28+00:00,500.0,363.85,488.0,496.25,0.0,0.0,4.0,3.0,0.5920450952148439,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00520000,2025-12-23 16:18:14+00:00,520.0,344.05,468.5,476.6,0.0,0.0,2.0,2.0,0.5684857604980469,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00560000,2026-01-06 15:06:34+00:00,560.0,336.7,430.0,438.2,0.0,0.0,,1.0,0.5311631356811525,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00600000,2026-01-05 16:16:51+00:00,600.0,285.9,391.15,399.65,0.0,0.0,2.0,3.0,0.5319871020507813,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00620000,2025-12-29 16:51:28+00:00,620.0,265.75,372.8,380.15,0.0,0.0,2.0,2.0,0.5083056982421875,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00640000,2026-01-05 16:16:44+00:00,640.0,248.95,352.8,361.05,0.0,0.0,2.0,3.0,0.4883016258239747,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00660000,2025-12-15 19:21:35+00:00,660.0,219.25,334.8,342.0,0.0,0.0,2.0,5.0,0.46866376068115234,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00680000,2026-01-08 14:41:30+00:00,680.0,244.4,315.95,323.4,0.0,0.0,1.0,3.0,0.4522454678344727,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00700000,2025-12-23 17:32:40+00:00,700.0,179.45,297.0,304.65,0.0,0.0,2.0,3.0,0.4343470872497559,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00720000,2025-12-30 18:17:37+00:00,720.0,172.69,278.0,285.0,0.0,0.0,37.0,32.0,0.41039102798461913,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00740000,2026-01-16 18:25:59+00:00,740.0,237.6,259.9,267.35,0.0,0.0,1.0,9.0,0.3989012747192383,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00760000,2025-12-23 16:29:14+00:00,760.0,131.0,241.8,249.2,0.0,0.0,2.0,3.0,0.3834747932434082,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00780000,2026-01-08 15:48:33+00:00,780.0,179.44,223.8,231.35,0.0,0.0,1.0,6.0,0.3689638299560547,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00800000,2026-01-13 20:00:28+00:00,800.0,173.03,208.4,213.15,0.0,0.0,1.0,9.0,0.3518588984680175,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00820000,2026-01-21 17:10:42+00:00,820.0,186.5,189.45,195.45,72.85,64.1003,2.0,8.0,0.33650108085632324,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00830000,2026-01-20 20:44:55+00:00,830.0,168.95,181.2,187.05,0.0,0.0,2.0,9.0,0.33055784194946286,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00840000,2026-01-13 17:43:46+00:00,840.0,139.85,173.1,178.9,0.0,0.0,2.0,11.0,0.3253851641845703,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00850000,2026-01-16 20:59:41+00:00,850.0,152.36,165.0,171.75,0.0,0.0,2.0,6.0,0.32412632667541497,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00860000,2026-01-09 14:57:37+00:00,860.0,110.87,158.4,163.1,0.0,0.0,1.0,28.0,0.3159782147979736,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00870000,2026-01-21 20:11:07+00:00,870.0,158.53,150.7,155.1,34.519997,27.836462,2.0,7.0,0.31021807952880853,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00880000,2026-01-21 20:00:02+00:00,880.0,150.51,143.6,147.9,32.409996,27.44284,1.0,22.0,0.30725027473449706,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00890000,2026-01-08 15:24:16+00:00,890.0,101.05,136.8,140.6,0.0,0.0,5.0,14.0,0.30335169311523436,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00900000,2026-01-21 19:27:39+00:00,900.0,131.0,128.85,133.75,14.0,11.965812,4.0,74.0,0.3006509144592285,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00910000,2026-01-20 18:34:59+00:00,910.0,112.75,121.9,126.5,0.0,0.0,1.0,9.0,0.2958978491973877,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00920000,2026-01-21 16:38:39+00:00,920.0,111.3,115.0,120.35,18.730003,20.233341,1.0,29.0,0.29465427032470703,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00930000,2026-01-20 17:47:00+00:00,930.0,101.11,109.35,113.95,0.0,0.0,2.0,9.0,0.29189627178192123,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00940000,2026-01-15 19:16:46+00:00,940.0,85.87,102.15,107.95,0.0,0.0,3.0,16.0,0.28996223960876455,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00950000,2026-01-21 20:05:16+00:00,950.0,103.28,96.75,101.65,15.010002,17.004648,1.0,106.0,0.28638790401458736,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00960000,2026-01-21 18:29:11+00:00,960.0,88.68,89.75,94.9,4.9400024,5.8992147,3.0,41.0,0.280707876586914,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00970000,2026-01-21 20:47:34+00:00,970.0,88.54,84.05,90.45,10.370003,13.265963,6.0,44.0,0.2822795161437988,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00980000,2026-01-21 18:07:08+00:00,980.0,78.0,78.3,84.0,7.199997,10.169487,4.0,45.0,0.27645834632873534,True,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C00990000,2026-01-21 20:54:54+00:00,990.0,76.72,73.55,79.6,13.860001,22.048998,2.0,22.0,0.2769313640594482,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01000000,2026-01-21 16:56:29+00:00,1000.0,66.46,68.35,73.05,3.5099983,5.575851,3.0,56.0,0.2695843305969238,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01020000,2026-01-21 19:32:35+00:00,1020.0,62.13,60.15,64.8,10.299999,19.872658,1.0,27.0,0.26922575263977055,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01040000,2026-01-21 19:20:55+00:00,1040.0,51.31,51.55,56.4,3.9799995,8.409041,23.0,46.0,0.2658802965927124,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01060000,2026-01-13 19:01:57+00:00,1060.0,31.65,44.0,49.5,0.0,0.0,2.0,47.0,0.265182213973999,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01080000,2026-01-21 20:10:23+00:00,1080.0,40.7,35.75,42.45,8.950001,28.188978,5.0,87.0,0.2615353998565674,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01100000,2026-01-20 20:49:21+00:00,1100.0,26.3,30.55,36.95,0.0,0.0,1.0,72.0,0.26105475280761714,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01120000,2026-01-15 18:11:44+00:00,1120.0,25.0,25.35,31.75,3.4899998,16.22501,1.0,42.0,0.2594297080230713,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01140000,2025-12-10 19:11:39+00:00,1140.0,11.03,20.75,27.0,0.0,0.0,1.0,15.0,0.2572477230072021,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01160000,2026-01-14 20:30:11+00:00,1160.0,15.22,16.7,22.75,0.0,0.0,10.0,30.0,0.254813970489502,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01180000,2026-01-15 19:37:45+00:00,1180.0,12.36,13.25,18.9,0.0,0.0,5.0,19.0,0.25176224319458,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01200000,2026-01-15 19:38:14+00:00,1200.0,13.0,11.0,17.0,2.7399998,26.70565,1.0,32.0,0.25617198913574224,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01220000,2026-01-09 19:37:13+00:00,1220.0,6.55,9.6,12.85,0.0,0.0,2.0,24.0,0.24660482406616213,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01240000,2026-01-21 16:12:13+00:00,1240.0,8.67,7.65,10.9,1.9700003,29.40299,17.0,6.0,0.2468642208862305,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01260000,2026-01-21 16:12:13+00:00,1260.0,7.26,7.4,11.25,4.76,190.40001,15.0,28.0,0.260749580078125,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01280000,2026-01-21 16:12:13+00:00,1280.0,6.11,5.9,7.75,-6.89,-53.0,16.0,1.0,0.24706258316040042,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01300000,2026-01-20 17:48:14+00:00,1300.0,5.2,4.7,6.45,0.0,0.0,3.0,42.0,0.24662008270263674,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01320000,2026-01-20 18:21:20+00:00,1320.0,4.24,4.3,5.65,0.0,0.0,2.0,32.0,0.24910724044799804,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01340000,2026-01-20 19:56:52+00:00,1340.0,3.6,2.52,4.85,0.0,0.0,9.0,44.0,0.2504194831848144,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01360000,2026-01-15 15:58:28+00:00,1360.0,3.1,2.41,4.35,0.0,0.0,2.0,31.0,0.2538831936645508,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01380000,2025-12-29 17:01:31+00:00,1380.0,1.4,2.0,4.1,0.0,0.0,2.0,11.0,0.25965095825195317,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01400000,2026-01-12 15:56:35+00:00,1400.0,2.35,0.65,8.15,0.8499999,56.66666,5.0,14.0,0.30940937179565425,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01420000,2025-12-29 17:26:03+00:00,1420.0,0.98,1.4,3.05,0.0,0.0,5.0,24.0,0.2619397537231446,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01440000,2025-12-31 18:34:56+00:00,1440.0,1.04,0.01,7.85,0.0,0.0,2.0,4.0,0.3246680082702636,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01460000,2025-12-31 18:34:56+00:00,1460.0,0.99,0.01,7.7,0.0,0.0,2.0,27.0,0.3319311192321777,False,REGULAR,USD
COST,2026-08-21,call,2026-01-21T21:40:19.104607+00:00,COST260821C01480000,2026-01-13 15:36:01+00:00,1480.0,1.32,0.0,4.8,0.0,0.0,2.0,38.0,0.30940937179565425,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00480000,2026-01-21 17:32:13+00:00,480.0,0.69,0.4,0.88,0.13999999,25.454542,12.0,54.0,0.4146787048339844,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00490000,2026-01-20 16:07:57+00:00,490.0,0.54,0.0,0.97,0.0,0.0,2.0,19.0,0.40906352661132805,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00500000,2026-01-05 17:03:53+00:00,500.0,1.0,0.13,1.08,0.0,0.0,11.0,27.0,0.40418076293945315,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00520000,2025-12-23 16:00:18+00:00,520.0,1.53,0.39,7.2,0.0,0.0,4.0,15.0,0.5321396884155273,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00540000,2025-12-08 15:01:51+00:00,540.0,2.32,0.5,6.6,0.0,0.0,2.0,49.0,0.49561051269531253,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00560000,2025-12-15 17:33:09+00:00,560.0,2.8,0.0,1.81,0.0,0.0,1.0,3.0,0.3699403826904296,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00580000,2025-12-29 17:04:19+00:00,580.0,2.47,0.01,6.6,0.0,0.0,1.0,24.0,0.4448908050537109,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00600000,2025-12-19 15:23:43+00:00,600.0,4.77,0.2,7.75,0.0,0.0,1.0,26.0,0.43623915817260744,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00620000,2026-01-14 19:41:47+00:00,620.0,2.33,0.65,7.95,0.0,0.0,2.0,51.0,0.4145871530151367,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00640000,2026-01-09 16:06:26+00:00,640.0,2.14,0.85,8.15,0.0,0.0,4.0,34.0,0.3933471310424804,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00660000,2026-01-20 14:51:23+00:00,660.0,3.3,2.21,4.25,0.0,0.0,2.0,26.0,0.3200751586914062,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00680000,2026-01-16 16:53:45+00:00,680.0,3.96,0.75,8.7,0.0,0.0,2.0,24.0,0.35353734848022456,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00700000,2026-01-16 16:53:45+00:00,700.0,4.95,4.0,9.1,0.0,0.0,2.0,20.0,0.33518120880126956,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00720000,2026-01-13 14:40:23+00:00,720.0,7.24,2.59,8.05,0.0,0.0,10.0,26.0,0.30333643447875974,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00740000,2026-01-14 20:57:47+00:00,740.0,8.25,4.25,7.6,0.0,0.0,1.0,54.0,0.2780681324768066,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00760000,2026-01-20 16:34:59+00:00,760.0,9.5,7.2,10.25,0.0,0.0,1.0,75.0,0.2797770997619628,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00780000,2026-01-12 16:27:30+00:00,780.0,14.15,8.95,12.35,0.0,0.0,1.0,121.0,0.27355157608032227,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00800000,2026-01-20 19:14:29+00:00,800.0,14.18,10.95,12.8,0.0,0.0,4.0,215.0,0.2546461254882813,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00820000,2026-01-16 14:46:48+00:00,820.0,17.9,13.5,15.45,0.0,0.0,10.0,34.0,0.2486494813537598,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00830000,2026-01-21 16:41:39+00:00,830.0,18.47,15.3,19.3,-0.7800007,-4.0519514,1.0,22.0,0.2583158275604248,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00840000,2026-01-21 16:09:02+00:00,840.0,19.55,15.1,21.2,-1.4500008,-6.9047656,5.0,120.0,0.2561491011810303,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00850000,2026-01-21 16:41:39+00:00,850.0,22.2,18.45,22.55,-5.549999,-19.999998,1.0,70.0,0.25065599205017086,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00860000,2026-01-09 18:59:35+00:00,860.0,32.9,20.4,23.75,0.0,0.0,1.0,30.0,0.24404900245666503,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00870000,2026-01-16 15:31:17+00:00,870.0,29.45,22.25,24.45,0.0,0.0,2.0,45.0,0.23484041534423827,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00880000,2026-01-21 18:46:06+00:00,880.0,27.82,22.95,26.45,-4.08,-12.7899685,4.0,33.0,0.23104864418029789,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00890000,2026-01-20 18:10:56+00:00,890.0,32.51,26.8,29.15,0.0,0.0,2.0,30.0,0.22954566848754882,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00900000,2026-01-15 16:49:02+00:00,900.0,38.8,29.35,31.8,0.0,0.0,38.0,76.0,0.22705851074218747,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00910000,2026-01-09 18:59:35+00:00,910.0,51.84,31.8,36.9,0.0,0.0,2.0,9.0,0.2332535171508789,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00920000,2026-01-12 19:33:18+00:00,920.0,50.71,35.05,39.8,0.0,0.0,1.0,9.0,0.2300110569000244,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00930000,2026-01-21 19:16:58+00:00,930.0,42.04,38.15,44.0,-5.25,-11.101712,3.0,25.0,0.23079687667846682,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00940000,2026-01-21 18:44:22+00:00,940.0,46.59,41.4,47.8,-2.7200012,-5.5161247,2.0,89.0,0.2292939009857178,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00950000,2026-01-20 17:08:09+00:00,950.0,54.7,45.15,51.45,0.0,0.0,1.0,27.0,0.22649394119262695,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00960000,2026-01-20 17:51:52+00:00,960.0,58.34,48.5,53.55,0.0,0.0,1.0,14.0,0.2176591906738281,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00970000,2026-01-06 14:52:32+00:00,970.0,104.85,52.8,58.65,0.0,0.0,2.0,40.0,0.21837253192901612,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00980000,2025-12-29 19:14:49+00:00,980.0,125.45,57.1,62.95,0.0,0.0,50.0,52.0,0.21555731349945068,False,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P00990000,2026-01-08 16:20:45+00:00,990.0,95.11,61.7,67.45,0.0,0.0,1.0,10.0,0.21262384063720702,True,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P01000000,2026-01-21 19:42:24+00:00,1000.0,69.0,66.85,73.3,-32.5,-32.019703,1.0,4.0,0.2133867724609375,True,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P01020000,2026-01-13 17:44:09+00:00,1020.0,107.5,77.3,84.55,0.0,0.0,5.0,8.0,0.2109987958526611,True,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P01040000,2025-10-14 14:47:38+00:00,1040.0,124.35,163.5,171.35,0.0,0.0,,1.0,0.4598442687988281,True,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P01060000,2025-12-31 14:48:31+00:00,1060.0,195.15,101.6,107.55,0.0,0.0,2.0,0.0,0.19777718734741212,True,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P01080000,2025-10-14 15:13:29+00:00,1080.0,152.85,198.35,204.9,0.0,0.0,,1.0,0.48489513523101807,True,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P01100000,2025-08-13 13:47:36+00:00,1100.0,137.5,183.0,190.0,0.0,0.0,,1.0,0.38836518623352057,True,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P01120000,2025-12-15 20:23:22+00:00,1120.0,260.95,145.2,151.9,0.0,0.0,,0.0,0.1878438150024414,True,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P01140000,2025-09-11 19:53:58+00:00,1140.0,182.97,202.2,222.0,0.0,0.0,,1.0,0.39945821495056155,True,REGULAR,USD
COST,2026-08-21,put,2026-01-21T21:40:19.104607+00:00,COST260821P01160000,2025-09-22 18:39:31+00:00,1160.0,219.55,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
COST,2028-01-21,call,2026-01-21T21:40:19.217834+00:00,COST280121C00430000,2026-01-12 15:27:55+00:00,430.0,533.85,578.0,587.0,0.0,0.0,3.0,18.0,0.5177965701293946,True,REGULAR,USD
COST,2028-01-21,call,2026-01-21T21:40:19.217834+00:00,COST280121C00440000,2026-01-08 14:35:51+00:00,440.0,491.0,569.0,578.0,0.0,0.0,,2.0,0.511021735534668,True,REGULAR,USD
COST,2028-01-21,call,2026-01-21T21:40:19.217834+00:00,COST280121C00450000,2026-01-14 20:46:45+00:00,450.0,532.0,560.0,569.0,0.0,0.0,1.0,11.0,0.5042697888946533,True,REGULAR,USD
